vintage_name|wine_name|year|region|bodega|varietal_name|grape_varieties|price|acidity|intensity|sweetness|tannin|wine_ratings_count|wine_ratings_average|red/white
Habla Duende 2019|Duende|2019|Vino de España|Habla|Sauvignon Blanc|Sauvignon Blanc|23.95|4.1597776|2.9722223|1.7382222||156|4.1|w
Habla Duende 2021|Duende|2021|Vino de España|Habla|Sauvignon Blanc|Sauvignon Blanc|24.21|4.1597776|2.9722223|1.7382222||156|4.1|w
Attis Atalante Caíño Blanco 2020|Atalante Caíño Blanco|2020|Rías Baixas|Attis|White|Caíño Blanco|34.4|3.1126761|3.3802817|1.0563381||154|4.1|w
Attis Atalante Caíño Blanco 2019|Atalante Caíño Blanco|2019|Rías Baixas|Attis|White|Caíño Blanco|36.0|3.1126761|3.3802817|1.0563381||154|4.1|w
Javier Sanz Viticultor Finca Saltamontes 2018|Finca Saltamontes|2018|Rueda|Javier Sanz Viticultor|Verdejo|Verdejo|40.6|3.1908557|2.2014399|2.1530352||149|4.1|w
Muchada-Léclapart Lumière 2018|Lumière|2018|Cádiz|Muchada-Léclapart|White|Palomino|49.85|3.5024614|3.0741537|1.0||499|4.1|w
Muchada-Léclapart Vibrations 2021|Vibrations|2021|Cádiz|Muchada-Léclapart|White|Palomino|43.56|3.197027|3.0|1.1313514||147|4.1|w
Muchada-Léclapart Vibrations 2022|Vibrations|2022|Cádiz|Muchada-Léclapart|White|Palomino|47.4|3.197027|3.0|1.1313514||147|4.1|w
Terras Gauda Terras Gauda O Rosal Etiqueta Negra (Black Label) 2020|Terras Gauda O Rosal Etiqueta Negra (Black Label)|2020|Rías Baixas|Terras Gauda|White|Albariño, Caíño Blanco, Loureira Blanca|32.55|3.573751|2.8327706|2.1106617||1338|4.2|w
El Mas de l'A Les Margues 2021|Les Margues|2021|Priorat|El Mas de l'A|Grenache Blanc|Grenache Blanc|35.49|3.1419444|3.559722|2.4083333||143|4.1|w
Ondarre Valdebarón Blanco 2021|Valdebarón Blanco|2021|Rioja|Ondarre|Rioja White|Viura|16.8|3.0993166|4.310316|1.80415||877|4.1|w
Ladiferenta Blanco 2022|Blanco|2022|Pla de Bages|Ladiferenta|White|Macabeo, Sumoll|12.55|3.0|3.0|1.0||141|4.1|w
Vizcarra Alejandra 2021|Alejandra|2021|Ribera del Duero|Vizcarra|White|Albillo Mayor|26.07|3.2321827|3.415939|1.7514212||139|4.1|w
Olivier Rivière La Bastid Rioja Blanco 2021|La Bastid Rioja Blanco|2021|Rioja|Olivier Rivière|Rioja White|Viura|21.95|3.2343376|4.287936|1.6695148||1581|4.0|w
Attis Xión Albariño 2022|Xión Albariño|2022|Rías Baixas|Attis|Albariño|Albariño|14.5|3.6278114|1.7834578|1.6502947||2656|3.8|w
Acios da Xesteirina Albariño 2022|Albariño|2022|Rías Baixas|Acios da Xesteirina|Albariño|Albariño|31.9|3.922093|2.3876278|1.5803721||129|4.1|w
Avgvstvs Chardonnay 2022|Chardonnay|2022|Penedès|Avgvstvs|Chardonnay|Chardonnay|19.63|3.2502954|3.160055|1.3119344||1822|4.0|w
Murua Murua Blanco Fermentado en Barrica 2019|Murua Blanco Fermentado en Barrica|2019|Rioja|Murua|Rioja White|Viura|14.45|3.1508977|4.3576384|2.0041084||1382|4.1|w
Escoda-Sanahuja Els Bassots 2021|Els Bassots|2021|Conca de Barberà|Escoda-Sanahuja|White|Chenin Blanc|22.2|3.3909092|3.4757576|1.1212121||1819|3.9|w
Viñas del Vero Gewürztraminer Somontano 2023|Gewürztraminer Somontano|2023|Somontano|Viñas del Vero|White|Gewürztraminer|10.95|2.8460078|3.1707702|2.115032||11512|4.0|w
Doniene Gorrondona Ondarea 2019|Ondarea|2019|Bizkaiko Txakolina|Doniene Gorrondona|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|18.85|5.0|3.042649|1.371788||122|4.1|w
Vins de la Memòria El Badiu Pansa Blanca 2022|El Badiu Pansa Blanca|2022|Alella|Vins de la Memòria|White|Pansa Blanca|23.95|3.0066667|2.6866667|1.44||118|4.1|w
Cota 45 UBE de Ubérrima El Reventón 2023|UBE de Ubérrima El Reventón|2023|Cádiz|Cota 45|White|Palomino|19.85|3.1520002|2.7440002|1.04||117|4.1|w
Marqués de Riscal Barón de Chirel Verdejo Viñas Centenarias 2021|Barón de Chirel Verdejo Viñas Centenarias|2021|Castilla y León|Marqués de Riscal|Verdejo|Verdejo|46.38|3.301271|2.551592|2.1351955||803|4.2|w
Goyo Garcia Viadero Garcia Georgieva Malvasia 2021|Garcia Georgieva Malvasia|2021|Ribera del Duero|Goyo Garcia Viadero|White|Malvasía|21.78|3.0|3.0|1.0||114|4.1|w
Vins de la Memòria La Memòria Garnatxa Blanca 2021|La Memòria Garnatxa Blanca|2021|Terra Alta|Vins de la Memòria|Grenache Blanc|Grenache Blanc|30.2|3.296311|3.6957283|1.776505||114|4.1|w
Zárate Balado Albariño 2021|Balado Albariño|2021|Rías Baixas|Zárate|Albariño|Albariño|40.45|3.7301114|2.088885|1.6580585||1235|4.0|w
Gorka Izagirre 42 Zura 2019|42 Zura|2019|Bizkaiko Txakolina|Gorka Izagirre|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|23.5|4.9105124|2.988034|1.4908546||414|4.1|w
Abadia da Cova Volta 2023|Volta|2023|Ribeira Sacra|Abadia da Cova|White|Godello, Albariño, Treixadura|13.5|3.0|3.0|1.0||112|4.1|w
Siluvio Albarín Blanco 2022|Albarín Blanco|2022|Asturias|Siluvio|White|Albarín Blanco|25.8|3.1209316|3.5363352|1.2008075||111|4.1|w
Thunder Wine Makers La Sobrada Albariño 2023|La Sobrada Albariño|2023|Rías Baixas|Thunder Wine Makers|Albariño|Albariño|17.4|3.6321428|1.7692857|1.3430159||110|4.1|w
Gotas de Mar Godello 2022|Godello|2022|Ribeiro|Gotas de Mar|Godello|Godello|11.5|4.070588|2.877647|1.1670588||1282|4.0|w
Bermejo Malvasia Volcánica Seco 2023|Malvasia Volcánica Seco|2023|Lanzarote|Bermejo|White|Malvasía|23.5|4.337212|2.1968222|1.8457925||8123|4.1|w
Barco del Corneta Verdejo 2021|Verdejo|2021|Castilla y León|Barco del Corneta|Verdejo|Verdejo|19.5|3.296799|2.513005|2.309296||1461|3.9|w
Les Freses L'Horabona Blanc Sec 2022|L'Horabona Blanc Sec|2022|Alicante|Les Freses|White|Moscatel|22.7|3.160822|3.0|1.0819178||104|4.1|w
Santiago Ruiz Albariño (O Rosal) 2023|Albariño (O Rosal)|2023|Rías Baixas|Santiago Ruiz|Albariño|Albariño|14.94|3.6815069|1.8033159|1.4944891||16159|4.0|w
Dominio de Atauta Albillo Mayor 2021|Albillo Mayor|2021|Ribera del Duero|Dominio de Atauta|White|Abillo Mayor|29.2|3.0|3.0|1.0||104|4.1|w
Albet i Noya El Fanio Xarel-lo Penedès 2022|El Fanio Xarel-lo Penedès|2022|Penedès|Albet i Noya|White|Xarel-lo|15.95|2.678818|2.7530003|1.3903637||1836|3.8|w
Bodegas Riko Renaix la Passió 2019|Renaix la Passió|2019|Alicante|Bodegas Riko|White|Moscatel|11.5|3.3315253|2.9898305|1.1127119||99|4.1|w
Pardas Aspriu Blanco 2017|Aspriu Blanco|2017|Penedès|Pardas|White|Xarel-lo|47.5|2.2444446|3.7555554|1.0||99|4.1|w
Pardas Aspriu Blanco 2015|Aspriu Blanco|2015|Penedès|Pardas|White|Xarel-lo|47.5|2.2444446|3.7555554|1.0||99|4.1|w
Tomillar - Virgen de las Viñas Lienzo Chardonnay 2022|Lienzo Chardonnay|2022|Vino de España|Tomillar - Virgen de las Viñas|Chardonnay|Chardonnay|10.5|3.3|3.265|1.345||99|4.1|w
Emilio Moro La Revelía Godello 2021|La Revelía Godello|2021|Bierzo|Emilio Moro|White|Godello|25.54|3.1000502|3.2866416|1.2587467||2474|4.2|w
Territorio Luthier Lara O Blanco 2021|Lara O Blanco|2021|Ribera del Duero|Territorio Luthier|White|Albillo Mayor, Pirulés|17.9|3.2|3.1325002|1.1324999||98|4.1|w
Territorio Luthier Lara O Blanco 2022|Lara O Blanco|2022|Ribera del Duero|Territorio Luthier|White|Albillo Mayor, Pirulés|18.0|3.2|3.1325002|1.1324999||98|4.1|w
Territorio Luthier Lara O Blanco 2020|Lara O Blanco|2020|Ribera del Duero|Territorio Luthier|White|Albillo Mayor, Pirulés|19.0|3.2|3.1325002|1.1324999||98|4.1|w
Attis Albariño Lías Finas 2023|Albariño Lías Finas|2023|Rías Baixas|Attis|Albariño|Albariño|16.48|3.5550907|2.1242902|1.924587||5492|4.0|w
Bodegas Virgen de Galir Val do Galir Godello 2023|Val do Galir Godello|2023|Valdeorras|Bodegas Virgen de Galir|Godello|Godello|12.35|3.7433333|3.0933335|1.4133334||362|4.0|w
Bodega Tamerán Vijariego Blanco 2022|Vijariego Blanco|2022|Gran Canaria|Bodega Tamerán|White|Vijariego Blanco|35.9|4.4546833|2.3701265|1.7777215||97|4.1|w
Adega Familiar Eladio Piñeiro Envidiacochina (Tête de Cuvée) 2021|Envidiacochina (Tête de Cuvée)|2021|Rías Baixas|Adega Familiar Eladio Piñeiro|Albariño|Albariño|29.35|3.6576288|1.82694|1.7954443||4465|4.1|w
Mar de Frades Godello 2018|Godello|2018|Rías Baixas|Mar de Frades|Godello|Godello|23.9|3.718082|2.8043835|1.6895891||469|4.0|w
Do Ferreiro (Bodegas Gerardo Mendez) Albariño Do Ferreiro Dous Ferrados 2020|Albariño Do Ferreiro Dous Ferrados|2020|Rías Baixas|Do Ferreiro (Bodegas Gerardo Mendez)|Albariño|Albariño|21.0|3.2970898|1.9233334|2.469947||93|4.1|w
El Grifo Malvasía Coleccion Semidulce 2021|Malvasía Coleccion Semidulce|2021|Lanzarote|El Grifo|White|Malvasía|18.19|4.372727|2.0|1.7545453||888|4.0|w
Telmo Rodriguez Molino Real Mountain Blanco 2020|Molino Real Mountain Blanco|2020|Sierras de Málaga|Telmo Rodriguez|White|Moscatel|15.25|3.1991427|2.9314287|1.141143||1634|3.9|w
Barco del Corneta El Judas Viñas Viejas 2019|El Judas Viñas Viejas|2019|Rueda|Barco del Corneta|White|Viura|26.45|3.0|2.76625|1.4108334||90|4.1|w
Barco del Corneta El Judas Viñas Viejas 2020|El Judas Viñas Viejas|2020|Rueda|Barco del Corneta|White|Viura|28.9|3.0|2.76625|1.4108334||90|4.1|w
Do Ferreiro (Bodegas Gerardo Mendez) Rias Baixas Albariño 2023|Rias Baixas Albariño|2023|Rías Baixas|Do Ferreiro (Bodegas Gerardo Mendez)|Albariño|Albariño|15.7|3.7413163|1.7990189|1.650704||7808|4.0|w
Ca N'Estella No T'enamoris de Mi 2021|No T'enamoris de Mi|2021|Penedès|Ca N'Estella|White|Gewürztraminer, Sauvignon Blanc, Muscat|10.25|3.521205|2.748795|1.9973494||88|4.1|w
Presas Ocampo Afrutado Blanco 2022|Afrutado Blanco|2022|Tacoronte-Acentejo|Presas Ocampo|White|Listan blanco, Moscatel|13.48|4.0413485|2.0|1.7161798||88|4.1|w
Mas Doix Salix 2021|Salix|2021|Priorat|Mas Doix|White|Garnacha Blanca, Macabeo, Pedro Ximénez|48.6|3.1856701|3.1868556|1.0841237||327|4.0|w
AT Roca Cantallops Xarel-lo 2021|Cantallops Xarel-lo|2021|Penedès|AT Roca|White|Xarel-lo|19.1|3.0122223|3.1572225|1.4127777||770|4.1|w
Mas d'en Gil Coma Alta Priorat 2018|Coma Alta Priorat|2018|Priorat|Mas d'en Gil|Grenache Blanc|Grenache Blanc|30.0|3.3661478|3.0150383|2.3658862||813|4.0|w
Fillaboa Selección Finca Monte Alto 2020|Selección Finca Monte Alto|2020|Rías Baixas|Fillaboa|Albariño|Albariño|24.28|3.6257849|1.9399153|1.7809758||981|4.0|w
Raúl Pérez Rara Avis Albarín 2019|Rara Avis Albarín|2019|Castilla y León|Raúl Pérez|White|Albarín Blanco|37.0|3.19|3.356|1.0||81|4.1|w
RAR Vins Singulars Garnatxa Blanca 2017|Garnatxa Blanca|2017|Priorat|RAR Vins Singulars|Grenache Blanc|Grenache Blanc|32.74|3.0|3.5833333|2.5||80|4.1|w
El Jardín de Lucía Albariño 2022|Albariño|2022|Rías Baixas|El Jardín de Lucía|Albariño|Albariño|16.65|3.704109|1.7618756|1.4820417||2200|3.9|w
Muga Flor de Muga Blanco 2020|Flor de Muga Blanco|2020|Rioja|Muga|Rioja White|Viura|36.0|3.2863216|4.227277|1.8819903||703|4.2|w
Bodegas Martín Códax Rías Baixas Albariño Lias 2021|Rías Baixas Albariño Lias|2021|Rías Baixas|Bodegas Martín Códax|Albariño|Albariño|19.5|3.7372458|1.914849|1.6291399||3726|3.9|w
Reconquista Bésame Blanco 2021|Bésame Blanco|2021|La Mancha|Reconquista|White|Pedro Ximénez|7.51|3.0|3.0|1.0||74|4.1|w
Blanco Nieva Pie Franco Verdejo 2022|Pie Franco Verdejo|2022|Rueda|Blanco Nieva|Verdejo|Verdejo|12.5|3.3082552|2.4258695|2.1879723||1520|3.9|w
Bodega Ca'n Verdura Ca'n Xicatlà Blanc de Mantonegro 2019|Ca'n Xicatlà Blanc de Mantonegro|2019|Binissalem-Mallorca|Bodega Ca'n Verdura|White|Manto Negro|37.6|3.0|3.0514002|1.8||72|4.1|w
Rupestre de Alpera Sauvignon Blanc 2023|Sauvignon Blanc|2023|Almansa|Rupestre de Alpera|Sauvignon Blanc|Sauvignon Blanc|6.2|3.9291527|3.0791526|1.1159321||72|4.1|w
Condes de Albarei Albarei Áine 2016|Albarei Áine|2016|Rías Baixas|Condes de Albarei|Albariño|Albariño|25.25|3.6764584|1.9947916|1.399375||71|4.1|w
Viña Zorzal Jirafas 2021|Jirafas|2021|Navarra|Viña Zorzal|White|Viura|35.6|3.1980002|3.0|1.2486666||71|4.1|w
Forjas del Salnés Leirana Finca Genoveva Albariño 2022|Leirana Finca Genoveva Albariño|2022|Rías Baixas|Forjas del Salnés|Albariño|Albariño|29.9|3.741671|1.9346673|1.5649415||4490|4.1|w
Dehesa de Los Canónigos Albillo 2018|Albillo|2018|Ribera del Duero|Dehesa de Los Canónigos|White|Albillo Mayor|29.5|3.0|3.0|1.0||70|4.1|w
Attis Nana Albariño 2021|Nana Albariño|2021|Rías Baixas|Attis|Albariño|Albariño|31.75|3.6088836|2.4157639|1.7505859||937|4.1|w
Palacios Remondo Rioja Plácet Valtomelloso 2022|Rioja Plácet Valtomelloso|2022|Rioja|Palacios Remondo|Rioja White|Viura|25.9|3.2086627|4.2128797|1.8957505||3309|3.9|w
Citizen Wine Sand Boy Albariño 2023|Sand Boy Albariño|2023|Rías Baixas|Citizen Wine|Albariño|Albariño|14.95|3.5452614|1.4129692|2.3348155||921|4.2|w
Bodegas Riko Oscar Mestre Insurrecte Moscatel Viñas Viejas 2023|Oscar Mestre Insurrecte Moscatel Viñas Viejas|2023|Alicante|Bodegas Riko|White|Moscatel|20.5|3.0|3.0|1.0||67|4.1|w
Ramón do Casar Nobre 2022|Nobre|2022|Ribeiro|Ramón do Casar|White|Treixadura|26.5|3.0867703|3.136708|1.0558386||828|4.1|w
L'Olivera Missenyora 2020|Missenyora|2020|Costers del Segre|L'Olivera|White|Macabeo|13.73|3.0104425|2.9633627|1.6245134||1029|4.1|w
Makatzak Wild Wines Ghaur 2022|Ghaur|2022|Getariako Txakolina|Makatzak Wild Wines|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|25.7|4.785|3.345|1.115||66|4.1|w
Fuentes del Silencio Mataperezosa 2021|Mataperezosa|2021|Castilla y León|Fuentes del Silencio|White|Palomino, Doña Blanca|29.02|3.0975|3.2724998|1.37||65|4.1|w
Vinyes dels Aspres Xot Dels Aspres Blanc 2022|Xot Dels Aspres Blanc|2022|Empordà|Vinyes dels Aspres|White|Garnacha Blanca, Sauvignon Blanc y Picapoll|14.5|2.987865|3.375281|1.1326966||287|4.0|w
Casar de Vide Treixadura 2022|Treixadura|2022|Ribeiro|Casar de Vide|White|Treixadura|12.9|2.673166|2.7750754|1.1989447||525|3.9|w
Raventos d'Alella Blanc Allier 2019|Blanc Allier|2019|Alella|Raventos d'Alella|Chardonnay|Chardonnay|16.85|3.2084172|3.1940541|1.4622009||440|4.0|w
Cota 45 UBE de Ubérrima Paganilla 2022|UBE de Ubérrima Paganilla|2022|Vino de España|Cota 45|White|Palomino|19.0|3.4698374|3.078699|1.0820324||496|4.0|w
Antigua Real Fábrica Moscatel Morisco 2022|Moscatel Morisco|2022|Málaga|Antigua Real Fábrica|White|Moscatel|25.41|3.0|3.0|1.0||63|4.1|w
Antigua Real Fábrica Moscatel Morisco 2018|Moscatel Morisco|2018|Málaga|Antigua Real Fábrica|White|Moscatel|25.41|3.0|3.0|1.0||63|4.1|w
Ramón Bilbao Límite Norte Reserva Tempranillo Blanco - Maturana Blanca 2019|Límite Norte Reserva Tempranillo Blanco - Maturana Blanca|2019|Rioja|Ramón Bilbao|Rioja White|Viura|21.1|3.4277647|4.0368257|1.7801788||716|4.0|w
L'Enclòs de Peralba Tres Feixes Garnatxa Blanca 2019|Tres Feixes Garnatxa Blanca|2019|Catalunya|L'Enclòs de Peralba|Grenache Blanc|Grenache Blanc|20.09|3.198|3.0|2.4020002||78|4.1|w
Finca les Roques Carinyena Blanca 2022|Carinyena Blanca|2022|Empordà|Finca les Roques|White|Cariñena Blanca|16.21|3.2900002|3.42|1.78||61|4.1|w
Valtravieso Albillo Mayor La Rosa Mayor 2018|Albillo Mayor La Rosa Mayor|2018|Ribera del Duero|Valtravieso|White|Albillo Mayor|18.5|3.4476333|3.513077|1.7955621||78|4.2|w
Clos Figueras Font de la Figuera Priorat Blanco 2021|Font de la Figuera Priorat Blanco|2021|Priorat|Clos Figueras|White|Viognier, Garnacha Blanca, Chenin Blanc|33.0|2.7571135|3.32567|1.9990722||2003|4.0|w
Makatzak Wild Wines Sorkin 2021|Sorkin|2021|Getariako Txakolina|Makatzak Wild Wines|Txakoli|Petit Manseng, Petit Courbu, Folle Blanche, Hondarrabi Zuri, Gros Manseng, Hondarrabi Beltza|25.7|4.9|3.1466668|1.0||91|4.1|w
Can Matons Santa Maria de Martorelles 2019|Santa Maria de Martorelles|2019|Alella|Can Matons|White|Pansa Blanca|17.67|3.0|3.0|2.0||59|4.1|w
José Pariente Cuvée Especial Verdejo 2019|Cuvée Especial Verdejo|2019|Rueda|José Pariente|Verdejo|Verdejo|29.5|3.274475|2.5163307|2.233711||973|4.1|w
Vinyes Singulars Xarel·lo Àmfora 2020|Xarel·lo Àmfora|2020|Catalunya|Vinyes Singulars|White|Xarel-lo|21.5|3.0|3.0|1.0||59|4.1|w
Vinyes Singulars Xarel·lo Àmfora 2021|Xarel·lo Àmfora|2021|Catalunya|Vinyes Singulars|White|Xarel-lo|22.4|3.0|3.0|1.0||59|4.1|w
J. Fortuny Fàbregas Blanc de Mayte 2021|Blanc de Mayte|2021|Penedès|J. Fortuny Fàbregas|White|Xarel-lo|16.2|3.0|3.0|1.0||59|4.1|w
Terroir Al Límit Soc. Lda Terra de Cuques 2022|Terra de Cuques|2022|Priorat|Terroir Al Límit Soc. Lda|White|Garnacha Blanca, Pedro Ximénez|32.5|3.2395875|3.2548454|1.103299||2791|4.1|w
Telmo Rodriguez Gaba do Xil Blanco O Barreiro 2023|Gaba do Xil Blanco O Barreiro|2023|Valdeorras|Telmo Rodriguez|Godello|Godello|16.0|3.9931371|3.0843139|1.9721569||7406|3.8|w
Set & Ros Costenc Malvasia de Sitges 2020|Costenc Malvasia de Sitges|2020|Penedès|Set & Ros|White|Malvasía|19.0|3.0|3.0|1.0||58|4.1|w
Gramona Costes del Misteri Montònec 2019|Costes del Misteri Montònec|2019|Penedès|Gramona|White|Montònec (Parellada)|23.95|3.0|3.0|1.0||67|4.1|w
Agro de Bazán Granbazán Don Álvaro de Bazán Albariño 2020|Granbazán Don Álvaro de Bazán Albariño|2020|Rías Baixas|Agro de Bazán|Albariño|Albariño|31.4|3.6954265|2.0302155|1.5126595||782|4.1|w
Tres Pilares Hermanos Fernández Verdejo 2021|Hermanos Fernández Verdejo|2021|Rueda|Tres Pilares|Verdejo|Verdejo|11.44|3.4889998|2.5240002|1.9020001||193|3.9|w
Viña Meín O Gran Meín Castes Brancas Blanco 2020|O Gran Meín Castes Brancas Blanco|2020|Ribeiro|Viña Meín|White|Treixadura, Godello, Torrontés, Albariño, Loureira, Caíño Blanco, Lado|29.5|3.4540198|3.1845658|1.3104714||311|4.1|w
Castell d'Encus Ekam Essència 2020|Ekam Essència|2020|Costers del Segre|Castell d'Encus|White|Riesling|46.9|3.2112677|2.700845|1.7622535||554|4.2|w
Bodegas Frontonio Elástico 2020|Elástico|2020|Valdejalón|Bodegas Frontonio|White|Macabeo, Garnacha Blanca, Palomino, Robal|34.9|3.08872|2.87516|2.3728402||61|4.1|w
Vinyes dels Aspres Blanc dels Aspres Criança 2022|Blanc dels Aspres Criança|2022|Empordà|Vinyes dels Aspres|Grenache Blanc|Grenache Blanc|18.75|3.272402|3.2525983|2.252794||1094|4.0|w
Lagar de Sabariz A Pita Miuda 2017|A Pita Miuda|2017|Galicia|Lagar de Sabariz|White|Treixadura|44.53|3.0|3.0|1.0||54|4.1|w
Hispano Suizas Finca Casa Julia Albariño 2020|Finca Casa Julia Albariño|2020|Utiel-Requena|Hispano Suizas|Albariño|Albariño|33.9|3.4932556|2.2647145|2.116554||210|4.1|w
Mixtura MIX Blanco 2021|MIX Blanco|2021|Galicia|Mixtura|White|Treixadura, Albariño|20.9|3.0|3.0|1.1957692||162|4.0|w
Javier Sanz Viticultor Sauvignon Blanc 2023|Sauvignon Blanc|2023|Rueda|Javier Sanz Viticultor|Sauvignon Blanc|Sauvignon Blanc|11.2|3.8544245|3.0848489|1.2869244||1720|4.0|w
Scala Dei Massipa de Scala Dei Garnatxa Blanca - Xenin 2020|Massipa de Scala Dei Garnatxa Blanca - Xenin|2020|Priorat|Scala Dei|White|Garnacha Blanca, Chenin Blanc|47.25|3.2040002|3.12|1.168||719|4.3|w
Pago Los Balancines Roble Sobre Lías Fermentado en Barrica 2022|Roble Sobre Lías Fermentado en Barrica|2022|Ribera del Guadiana|Pago Los Balancines|White|Viura|12.1|2.4|3.6133335|1.42||53|4.1|w
Covitoro Cañus Verus Malvasia 2020|Cañus Verus Malvasia|2020|Toro|Covitoro|White|Malvasía|11.45|3.1114285|3.2285714|1.7114286||53|4.1|w
Albamar Ceibo Godello 2022|Ceibo Godello|2022|Valdeorras|Albamar|Godello|Godello|23.6|3.8405943|3.5|1.0181189||397|4.0|w
Anima Mundi Gres 2020|Gres|2020|Penedès|Anima Mundi|White|Xarel-lo|12.95|3.242445|3.0612044|1.1751094||470|4.0|w
El Borujo Los Loros La Bota de Mateo 2021|Los Loros La Bota de Mateo|2021|Valle de Güímar|El Borujo|White|Listan_blanco|32.17|4.5299997|2.0|1.48||51|4.1|w
Forjas del Salnés Goliardo a Telleira Albariño 2021|Goliardo a Telleira Albariño|2021|Rías Baixas|Forjas del Salnés|Albariño|Albariño|28.83|3.7159314|2.054925|1.4889935||624|4.1|w
Veronica Ortega Tormenta 2021|Tormenta|2021|Bierzo|Veronica Ortega|White|Godello|38.2|3.0|3.0|1.0||72|4.0|w
Bodegas Abeica Abaris 2021|Abaris|2021|Rioja|Bodegas Abeica|Rioja White|Viura|20.87|3.5435417|4.5|1.7417709||50|4.1|w
Ysios Blanco 2018|Blanco|2018|Rioja|Ysios|Rioja White|Viura|38.85|3.4357102|4.111036|1.6582841||427|4.0|w
Silice Viticultores Blanco 2018|Blanco|2018|Ribeira Sacra|Silice Viticultores|White|Treixadura, Albariño, Palomino|19.25|3.1491227|3.059649|1.208772||274|3.9|w
Attis Sangarida La Guiana Godello 2020|Sangarida La Guiana Godello|2020|Bierzo|Attis|White|Godello|42.05|3.0|3.0|1.0||146|4.4|w
Espelt Old Single Vineyard Pardells 2019|Old Single Vineyard Pardells|2019|Empordà|Espelt|White|Treixadura, Albariño, Palomino|29.33|3.0|3.116044|1.0545055||50|4.1|w
Castell d'Encus Taleia 2020|Taleia|2020|Costers del Segre|Castell d'Encus|White|Sauvignon Blanc, Sémillon|26.5|3.4042702|2.642591|1.596314||2148|4.0|w
Bodegas Valduero Garcia Viadero Blanco Natural 2020|Garcia Viadero Blanco Natural|2020|Ribera del Duero|Bodegas Valduero|White|Albillo Mayor|16.75|3.0|3.0|1.0||73|4.1|w
Hispano Suizas Impromptu Sauvignon Blanc 2022|Impromptu Sauvignon Blanc|2022|Utiel-Requena|Hispano Suizas|Sauvignon Blanc|Sauvignon Blanc|26.0|3.8875992|3.1208913|1.7140778||2107|4.0|w
El Grifo Malvasía Coleccion Semidulce 2022|Malvasía Coleccion Semidulce|2022|Lanzarote|El Grifo|White|Malvasía|14.9|4.372727|2.0|1.7545453||888|4.0|w
Viña Nora Nora da Neve Encarnación Rodríguez 2019|Nora da Neve Encarnación Rodríguez|2019|Rías Baixas|Viña Nora|Albariño|Albariño|29.5|3.0232353|1.2791177|2.5073528||47|4.1|w
Bodegas Virgen de Galir Regueirón 2021|Regueirón|2021|Valdeorras|Bodegas Virgen de Galir|Godello|Godello|32.35|4.0|3.0|1.145||171|4.0|w
Cota 45 UBE de Ubérrima El Reventón 2022|UBE de Ubérrima El Reventón|2022|Cádiz|Cota 45|White|Palomino|19.0|3.1520002|2.7440002|1.04||117|4.1|w
Bodegas Valduero Blanco de Albillo (Garcia) 2022|Blanco de Albillo (Garcia)|2022|Ribera del Duero|Bodegas Valduero|White|Albillo Mayor|19.9|3.0|3.0|1.0||3585|3.9|w
Ramón do Casar Treixadura 2023|Treixadura|2023|Ribeiro|Ramón do Casar|White|Treixadura|15.0|3.1380022|3.1548808|1.8847216||4721|4.1|w
Jaro Jaros Albillo Mayor 2020|Jaros Albillo Mayor|2020|Ribera del Duero|Jaro|White|Albillo Mayor|21.75|2.8448977|3.5457144|2.007143||45|4.1|w
Carlos Moro Finca San Cibrao 2018|Finca San Cibrao|2018|Ribeiro|Carlos Moro|White|Godello, Treixadura, Albariño|16.3|3.0|3.0|1.0||149|3.9|w
Bodegas Cosme Palacio Reserva Blanco 2018|Reserva Blanco|2018|Rioja|Bodegas Cosme Palacio|Rioja White|Viura|18.5|3.2538357|3.301507|2.0756166||45|4.1|w
Vinyes Domenech Rita 2022|Rita|2022|Montsant|Vinyes Domenech|Grenache Blanc|Grenache Blanc|25.86|3.0516396|3.16|2.3916392||529|4.0|w
Bodegas Marisol Rubio CIPMA Blanco 2019|CIPMA Blanco|2019|La Mancha|Bodegas Marisol Rubio|White|Pedro Ximénez|19.45|2.8769767|3.1818607|1.3969767||178|4.1|w
Bodegas del Saz Álvaro del Saz Selección Chardonnay 2022|Álvaro del Saz Selección Chardonnay|2022|La Mancha|Bodegas del Saz|Chardonnay|Chardonnay|9.25|3.0|3.0|1.0||44|4.1|w
Bodegas San Román Malvasia 2021|Malvasia|2021|Castilla|Bodegas San Román|White|Malvasía|41.53|2.2010205|3.0|1.2012244||342|4.2|w
Alonso & Pedrajo La Pequeñita Blanco Macerado 2017|La Pequeñita Blanco Macerado|2017|Rioja|Alonso & Pedrajo|Rioja White|Viura|30.5|3.401497|4.474312|1.4683832||144|4.0|w
Bodegas Riko Oscar Mestre Giró 2019|Oscar Mestre Giró|2019|Alicante|Bodegas Riko|White|Giró|21.8|3.2974577|2.6959321|2.0377965||42|4.1|w
Miguel Merino Blanco 2021|Blanco|2021|Rioja Alta|Miguel Merino|Rioja White|Viura|34.9|3.2754953|3.9897556|1.7579917||288|4.1|w
